age,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,attrition
40,travel_rarely,1632,sales,5,2,life_sciences,4,female,37,1,3,sales_representative,2,divorced,5896,14465,1,no,17,3,4,1,3,2,3,3,0,1,1,no
47,travel_rarely,1261,research_&_development,12,4,life_sciences,4,male,81,3,2,research_scientist,3,single,12634,11707,2,no,13,3,1,3,1,4,3,1,1,0,1,no
54,travel_frequently,506,research_&_development,8,4,marketing,3,male,36,3,2,research_director,4,divorced,1209,12517,5,no,19,3,4,1,5,5,3,6,1,0,1,no
42,travel_frequently,510,human_resources,31,4,technical_degree,4,male,52,1,1,human_resources,1,single,3319,4310,0,yes,14,3,1,1,17,3,1,20,13,6,0,no
44,travel_rarely,1212,research_&_development,17,2,other,4,female,79,3,1,laboratory_technician,4,married,5632,12441,2,yes,11,3,1,0,7,3,3,8,7,0,2,no
31,travel_frequently,592,research_&_development,2,3,technical_degree,2,male,41,3,2,healthcare_representative,2,married,6597,8430,5,yes,14,3,4,1,1,3,2,1,1,0,0,yes
53,travel_rarely,480,research_&_development,12,1,medical,2,male,99,2,4,healthcare_representative,3,divorced,11611,11137,3,no,11,3,4,0,8,3,4,9,4,4,2,no
56,travel_frequently,237,research_&_development,2,2,medical,3,male,56,3,2,healthcare_representative,4,married,8006,17667,7,no,11,3,1,1,3,1,2,3,0,0,1,yes
33,travel_rarely,885,sales,16,3,life_sciences,2,female,41,2,3,sales_representative,4,married,7419,23957,5,no,16,3,4,0,6,0,3,7,6,1,1,no
39,travel_frequently,732,sales,1,4,life_sciences,4,female,81,3,2,sales_representative,3,single,3060,15500,1,no,12,3,4,1,9,4,2,10,9,3,4,no
38,travel_rarely,1369,research_&_development,6,1,medical,2,male,90,4,2,research_director,3,single,10760,26188,3,yes,13,3,1,0,5,2,4,6,4,0,5,no
38,non-travel,781,research_&_development,18,4,medical,3,female,102,2,2,manufacturing_director,3,divorced,3658,11465,2,no,18,4,2,1,11,3,4,13,10,4,1,no
25,travel_frequently,1773,human_resources,2,1,medical,3,male,101,3,1,manager,2,married,2990,5689,0,no,12,3,4,1,8,3,2,9,7,3,1,no
33,travel_rarely,1445,human_resources,18,3,marketing,3,male,54,3,2,manager,4,married,5921,22845,2,yes,17,3,4,1,6,2,3,8,3,1,2,yes
48,travel_rarely,779,research_&_development,11,1,life_sciences,1,male,82,4,3,manufacturing_director,1,married,8222,24334,5,yes,12,3,2,3,1,4,1,1,0,0,6,no
59,travel_frequently,705,research_&_development,4,4,medical,4,male,87,3,2,research_scientist,3,married,5067,12145,3,yes,18,3,1,1,12,4,3,14,10,7,4,no
27,travel_rarely,530,human_resources,5,2,life_sciences,2,female,72,2,3,manager,3,divorced,9995,23479,2,yes,20,3,3,0,19,2,3,23,16,2,0,no
49,travel_frequently,443,research_&_development,27,4,medical,4,female,65,4,3,research_director,4,married,6744,2831,2,yes,11,3,4,1,1,4,3,1,0,1,2,no
51,travel_rarely,1434,sales,2,3,marketing,4,female,97,3,2,sales_executive,3,married,11082,13098,0,yes,11,3,3,1,4,1,1,5,2,4,17,yes
26,travel_frequently,832,research_&_development,11,5,marketing,1,female,58,3,3,healthcare_representative,4,divorced,8930,13078,3,no,14,3,1,1,2,4,3,2,1,1,1,yes
34,travel_rarely,1788,sales,12,2,other,4,male,51,2,2,sales_representative,1,single,13594,21296,2,no,12,3,4,2,9,3,3,11,7,1,2,no
28,travel_frequently,977,human_resources,26,3,life_sciences,3,female,93,4,1,manager,1,single,5654,15180,1,no,18,4,3,0,8,3,3,10,8,4,1,yes
49,travel_rarely,809,research_&_development,12,3,medical,3,male,42,3,1,healthcare_representative,3,married,10160,15585,1,yes,15,3,4,2,1,2,3,1,1,1,2,no
27,non-travel,495,sales,8,4,life_sciences,3,female,38,4,1,sales_executive,3,single,1288,7436,4,no,11,3,4,0,14,2,2,16,10,3,0,yes
39,travel_rarely,885,research_&_development,23,3,medical,3,female,64,2,3,research_director,3,married,17091,20641,4,no,20,3,4,1,1,5,3,1,0,0,1,yes
34,travel_rarely,948,research_&_development,17,4,technical_degree,1,female,107,3,4,manufacturing_director,4,divorced,10270,15342,0,yes,20,3,4,0,11,3,3,13,10,2,4,no
21,travel_rarely,355,research_&_development,13,1,marketing,4,male,102,2,1,laboratory_technician,2,married,6496,21554,2,no,11,3,4,0,4,3,3,5,0,1,0,no
42,travel_rarely,1194,sales,1,3,technical_degree,3,male,81,3,1,manager,3,married,6708,25394,3,yes,12,3,3,2,2,5,2,2,1,0,10,no
38,travel_frequently,1138,research_&_development,5,3,life_sciences,1,male,96,4,2,manufacturing_director,1,divorced,6659,10812,5,no,18,3,4,1,1,3,3,1,1,0,1,no
54,travel_frequently,326,research_&_development,10,1,technical_degree,3,male,108,2,3,research_director,2,married,13975,2542,5,no,18,3,4,3,1,3,4,1,0,1,3,no
55,travel_frequently,453,research_&_development,7,3,life_sciences,3,female,96,3,2,healthcare_representative,1,married,10142,13506,1,no,20,3,3,0,7,4,4,8,4,2,1,no
18,non-travel,655,research_&_development,4,4,technical_degree,3,male,36,3,2,manufacturing_director,4,married,6205,16530,5,yes,24,3,1,1,5,5,3,6,5,2,2,no
42,travel_frequently,725,research_&_development,1,5,life_sciences,1,male,39,1,3,healthcare_representative,3,divorced,3127,18420,1,yes,16,3,2,1,0,2,3,0,0,4,9,no
53,travel_frequently,1225,research_&_development,8,3,life_sciences,2,female,118,3,2,healthcare_representative,2,married,11154,25912,4,no,20,3,1,0,0,3,3,0,0,1,0,yes
34,travel_rarely,1110,research_&_development,4,4,medical,1,female,123,3,5,research_scientist,3,married,11193,8967,1,no,25,3,2,0,0,5,2,0,0,4,7,no
58,travel_frequently,1023,research_&_development,2,3,human_resources,3,male,75,4,2,manufacturing_director,2,divorced,9514,8791,4,yes,14,3,1,0,9,0,3,10,8,0,3,no
41,travel_rarely,495,research_&_development,4,3,life_sciences,4,female,52,1,5,manufacturing_director,4,married,7404,6255,1,yes,11,3,4,3,8,0,2,10,5,1,4,yes
19,travel_rarely,749,sales,15,1,life_sciences,1,male,42,4,1,manager,3,married,6191,10090,4,no,16,3,3,1,0,3,2,0,0,0,0,yes
57,travel_frequently,1075,sales,7,3,technical_degree,2,female,57,3,1,sales_executive,1,divorced,14618,12137,1,no,21,3,1,0,5,2,4,6,3,5,5,no
32,travel_frequently,476,research_&_development,2,1,life_sciences,4,male,46,3,3,research_director,4,married,13125,26555,3,no,22,3,3,0,0,3,4,0,0,1,0,no
49,travel_rarely,1721,research_&_development,1,2,life_sciences,1,male,87,2,3,research_scientist,1,divorced,9899,2213,4,yes,15,3,2,0,16,3,4,19,15,0,13,no
56,travel_frequently,1237,research_&_development,7,3,medical,1,male,39,4,3,healthcare_representative,4,divorced,11114,16674,2,no,14,3,4,1,16,1,2,19,13,1,6,no
23,travel_frequently,941,sales,17,4,life_sciences,3,male,50,3,2,manager,3,married,8826,22962,1,yes,11,3,2,3,8,4,4,9,5,1,2,no
18,travel_rarely,727,sales,11,3,technical_degree,4,male,43,3,4,sales_representative,2,married,2980,14668,7,no,15,4,2,1,18,2,2,21,14,4,10,no
40,travel_frequently,842,sales,2,4,marketing,4,female,61,1,1,sales_representative,3,divorced,4191,21325,3,no,11,3,4,0,11,3,3,13,7,1,0,no
56,travel_rarely,345,research_&_development,5,4,medical,4,male,82,2,1,research_scientist,1,divorced,11680,20268,2,no,11,4,3,1,12,2,3,14,9,1,17,no
34,travel_rarely,312,research_&_development,19,2,other,2,male,77,3,2,research_director,4,married,12727,14799,5,yes,15,3,4,3,5,4,3,5,1,7,5,no
51,travel_frequently,1232,research_&_development,1,3,medical,4,male,38,3,3,healthcare_representative,2,single,10537,21495,3,no,11,3,3,1,2,2,4,2,2,7,0,yes
58,travel_rarely,137,research_&_development,7,3,life_sciences,1,male,92,3,3,manufacturing_director,2,married,8704,18828,2,no,16,4,2,3,1,0,3,1,1,0,3,no
46,travel_rarely,1489,research_&_development,4,4,life_sciences,2,male,44,4,2,research_scientist,3,married,10975,12488,2,no,18,3,3,0,2,6,3,2,0,2,4,no
26,travel_rarely,384,research_&_development,1,5,medical,2,female,102,3,1,research_director,1,married,6819,23935,4,no,11,3,1,1,6,6,2,7,3,1,3,yes
30,travel_rarely,1253,research_&_development,1,4,life_sciences,1,female,67,2,1,manufacturing_director,3,married,9697,11838,2,no,12,3,1,1,1,2,3,1,1,2,2,no
23,travel_rarely,870,research_&_development,9,3,human_resources,2,male,46,4,2,laboratory_technician,4,married,6635,4344,1,yes,11,3,2,1,2,0,3,2,1,2,1,yes
23,travel_frequently,613,research_&_development,1,4,marketing,3,female,96,3,2,laboratory_technician,4,married,3742,23538,3,no,17,3,4,1,4,3,3,5,1,0,1,no
37,travel_frequently,1244,research_&_development,1,2,life_sciences,3,male,81,4,3,manufacturing_director,3,single,10413,16290,2,yes,11,3,4,0,1,3,3,1,0,9,10,yes
20,travel_rarely,1466,research_&_development,4,2,medical,2,female,77,4,3,research_scientist,3,married,12037,25061,3,no,17,4,2,0,6,5,3,7,4,0,1,no
34,travel_frequently,1139,human_resources,1,3,marketing,4,female,108,3,4,manager,4,married,16429,21715,5,no,16,3,2,2,17,2,3,19,14,2,13,no
29,travel_frequently,1398,sales,4,4,human_resources,3,male,55,3,1,sales_executive,1,single,7841,25000,2,yes,23,3,4,0,9,2,2,10,5,3,0,yes
18,travel_rarely,1396,human_resources,1,5,technical_degree,2,female,48,2,2,manager,3,single,3841,13795,4,yes,21,3,1,3,7,3,3,8,7,0,1,no
34,travel_frequently,1268,research_&_development,3,3,medical,2,female,81,3,2,manufacturing_director,2,married,6408,26717,2,no,11,3,3,1,6,3,4,7,6,0,0,no
20,travel_rarely,631,sales,16,4,marketing,2,male,75,3,3,manager,4,married,6828,24325,1,yes,22,3,3,1,4,3,3,5,1,0,9,no
43,travel_frequently,1622,research_&_development,9,4,medical,1,male,92,3,2,laboratory_technician,4,single,7903,15371,3,no,12,3,4,2,1,4,2,1,0,3,0,no
32,travel_rarely,510,human_resources,6,3,medical,4,female,116,3,4,human_resources,4,divorced,9192,16222,4,yes,11,3,2,1,15,3,1,17,11,3,1,yes
53,travel_rarely,486,research_&_development,1,3,life_sciences,1,female,83,4,2,healthcare_representative,4,married,8774,17110,4,no,12,3,4,1,2,1,3,2,1,0,7,no
49,travel_frequently,1513,research_&_development,9,3,life_sciences,1,female,38,2,1,research_scientist,2,divorced,10618,17475,1,no,13,3,3,0,0,3,3,0,0,0,6,yes
49,travel_rarely,493,research_&_development,1,3,medical,1,male,93,2,1,research_director,1,married,8059,14310,3,no,23,3,2,2,9,2,3,10,6,1,7,no
21,travel_frequently,355,sales,1,3,life_sciences,4,female,90,3,3,sales_representative,2,married,1133,18415,5,no,11,4,2,1,1,3,3,1,0,2,9,yes
35,travel_rarely,1489,sales,10,3,life_sciences,1,female,50,3,3,sales_representative,3,divorced,8148,7488,2,no,22,3,2,1,3,5,4,3,1,2,9,no
36,travel_rarely,1446,sales,24,4,marketing,3,female,46,3,1,sales_representative,3,married,7719,13470,2,no,18,3,2,1,0,3,3,0,0,1,5,no
60,travel_rarely,1418,sales,6,2,life_sciences,1,male,73,3,1,sales_representative,4,married,8931,20370,2,yes,15,3,4,0,1,1,2,1,0,0,3,yes
52,travel_rarely,792,sales,1,3,medical,4,male,108,3,2,sales_representative,2,single,6419,19375,5,yes,12,4,1,2,1,3,4,1,0,1,3,yes
57,travel_frequently,1639,sales,22,3,medical,4,male,104,1,3,sales_executive,3,married,8791,3832,3,yes,14,3,4,0,0,2,3,0,0,0,0,yes
31,non-travel,852,research_&_development,1,2,other,3,male,48,3,1,research_scientist,4,single,9512,15950,4,no,18,3,3,0,7,1,3,8,6,0,5,no
50,travel_rarely,1065,sales,21,5,medical,4,female,86,3,2,sales_representative,2,single,6716,13288,4,yes,18,3,2,0,12,3,3,13,10,0,1,yes
31,travel_rarely,380,research_&_development,5,2,life_sciences,3,male,57,2,2,healthcare_representative,2,single,9401,15027,1,yes,11,3,2,0,3,3,3,3,1,2,7,no
51,travel_rarely,1605,research_&_development,4,3,medical,4,female,85,2,4,research_scientist,3,single,7851,22584,1,no,18,3,3,1,14,3,3,17,10,0,3,no
21,non-travel,1034,research_&_development,8,4,technical_degree,4,female,110,2,1,research_director,3,divorced,7970,13384,1,yes,12,3,3,0,1,3,3,1,0,1,17,no
41,non-travel,1131,research_&_development,33,1,other,2,female,61,3,3,manufacturing_director,4,single,1180,4597,4,no,14,3,4,0,2,2,3,2,0,2,0,no
46,travel_frequently,1378,sales,22,4,medical,3,female,81,4,2,manager,2,married,3550,24538,0,yes,20,4,3,0,1,1,3,1,0,3,5,no
36,travel_frequently,1133,sales,6,3,life_sciences,4,male,39,4,1,manager,4,divorced,3497,23628,9,yes,18,3,3,1,6,2,2,7,2,1,3,no
23,travel_rarely,1595,sales,12,1,technical_degree,2,male,35,4,2,manager,3,married,8059,25224,1,no,11,3,1,1,3,4,2,3,0,0,10,no
50,travel_rarely,564,sales,8,4,life_sciences,4,male,84,1,1,sales_representative,1,single,12252,11756,5,yes,15,3,4,1,6,4,3,7,6,6,1,no
57,travel_rarely,1454,sales,11,1,medical,3,male,64,4,3,manager,1,married,6907,21977,3,no,16,3,4,1,10,6,3,11,8,0,0,yes
36,travel_frequently,973,sales,19,3,life_sciences,3,male,75,3,2,sales_executive,2,married,10133,14038,1,yes,15,3,2,1,5,3,2,6,1,1,3,no
18,travel_rarely,210,sales,1,1,life_sciences,3,female,38,4,1,sales_representative,1,married,10089,13916,2,no,11,3,1,0,6,3,2,6,5,5,2,no
22,travel_rarely,157,sales,3,1,life_sciences,4,male,43,4,1,manager,2,married,7621,15346,3,yes,11,4,4,3,19,2,3,20,15,2,1,no
44,travel_rarely,221,research_&_development,35,4,life_sciences,3,male,44,3,3,healthcare_representative,3,divorced,10211,4655,3,no,11,3,4,0,2,1,3,2,0,2,17,yes
33,travel_rarely,885,sales,28,4,marketing,1,male,43,1,2,sales_representative,3,married,8378,6588,3,no,12,3,3,0,3,3,3,4,0,0,0,no
23,travel_rarely,1384,research_&_development,1,2,human_resources,3,male,57,3,2,manufacturing_director,3,married,6901,18444,1,no,15,3,3,1,8,3,2,10,7,0,3,no
57,travel_rarely,377,research_&_development,2,3,life_sciences,4,female,60,3,2,laboratory_technician,1,married,8139,22081,3,yes,12,3,4,1,6,4,2,7,6,1,1,no
30,travel_rarely,500,research_&_development,33,4,technical_degree,3,female,55,2,4,healthcare_representative,3,single,12997,18864,1,yes,12,3,2,1,1,3,3,1,0,1,0,yes
52,travel_frequently,875,sales,8,4,life_sciences,2,female,102,2,2,sales_representative,3,divorced,8760,8855,2,yes,11,3,3,0,3,6,3,4,1,0,17,no
36,travel_rarely,466,research_&_development,9,3,medical,2,female,56,3,3,healthcare_representative,4,single,7863,26452,3,yes,11,3,1,1,4,3,3,5,0,0,2,no
29,travel_rarely,246,research_&_development,1,4,life_sciences,4,female,84,2,1,healthcare_representative,4,married,4368,23927,2,no,11,4,1,1,3,2,3,3,0,0,7,yes
33,travel_rarely,1006,sales,23,3,human_resources,1,male,85,4,1,sales_representative,4,divorced,13147,26807,5,no,18,3,4,0,1,4,3,1,0,2,7,no
60,travel_rarely,924,research_&_development,2,3,marketing,3,female,69,2,1,research_director,4,married,2505,5845,0,no,16,3,3,0,18,3,4,21,17,6,6,no
27,travel_rarely,708,human_resources,1,5,medical,1,female,112,3,2,manager,1,married,1526,4794,1,no,18,3,4,1,10,4,2,12,10,2,2,yes
42,travel_rarely,415,sales,2,2,technical_degree,2,female,74,2,3,sales_executive,1,married,9043,7938,6,no,16,3,3,0,4,0,3,5,4,3,9,yes
37,travel_frequently,708,sales,25,2,medical,2,male,55,4,2,sales_executive,4,divorced,4341,10585,4,no,18,3,4,0,7,3,2,8,3,0,1,no
48,travel_rarely,832,research_&_development,11,3,other,2,male,38,3,2,research_director,3,married,10976,18509,1,yes,11,3,3,0,15,1,3,17,11,0,2,no
21,travel_rarely,1545,research_&_development,16,2,marketing,4,female,69,2,3,research_scientist,3,divorced,1615,20982,2,no,20,3,1,0,1,1,2,1,0,0,1,no
40,travel_rarely,1163,sales,5,2,human_resources,2,male,48,3,1,manager,4,single,10958,10827,3,yes,19,3,4,0,2,3,2,2,2,1,2,yes
19,travel_rarely,1630,sales,26,4,medical,2,male,48,2,1,manager,3,married,10337,21934,3,no,13,4,1,0,5,2,4,6,5,2,17,no
39,travel_rarely,1099,research_&_development,16,3,life_sciences,3,female,78,3,4,research_director,1,divorced,7563,19024,1,no,18,3,3,0,11,2,3,12,11,6,3,no
54,travel_rarely,210,research_&_development,14,3,medical,4,male,102,3,2,healthcare_representative,2,single,1203,19461,1,no,19,3,3,2,0,4,4,0,0,3,7,no
25,travel_frequently,576,research_&_development,34,3,life_sciences,3,male,105,2,3,manufacturing_director,1,married,1531,16853,4,yes,14,3,1,0,28,5,3,31,27,0,1,yes
24,travel_frequently,1418,research_&_development,5,2,medical,1,male,52,3,2,healthcare_representative,4,single,8607,22618,3,no,17,3,1,1,4,2,3,5,0,3,12,no
31,travel_rarely,491,research_&_development,9,3,medical,1,female,103,2,2,laboratory_technician,3,married,7208,16361,2,yes,12,3,4,3,3,2,1,4,0,1,0,no
20,travel_rarely,537,research_&_development,23,3,medical,3,female,101,3,1,research_director,4,married,9993,18974,1,no,20,3,2,2,2,3,3,2,0,0,10,no
33,travel_rarely,1113,sales,16,2,life_sciences,4,female,35,3,4,sales_representative,4,married,6808,20393,3,yes,13,4,3,0,1,4,3,1,0,1,9,no
36,non-travel,229,sales,8,5,life_sciences,2,male,41,3,2,sales_representative,1,single,7207,23532,7,no,16,3,3,0,10,6,1,12,9,1,0,yes
35,travel_frequently,854,research_&_development,1,3,medical,2,female,43,4,1,laboratory_technician,1,single,1161,26204,1,no,14,3,2,1,21,2,3,26,20,3,3,no
33,travel_rarely,336,research_&_development,10,5,human_resources,4,male,33,3,3,manufacturing_director,3,single,10279,14789,4,no,12,3,4,2,3,3,3,3,0,0,6,no
25,travel_frequently,1709,research_&_development,7,2,life_sciences,3,male,37,3,2,research_director,4,married,5224,26854,2,no,11,3,4,0,21,1,3,24,19,0,2,no
50,travel_frequently,1088,research_&_development,1,4,medical,3,male,86,4,3,research_director,2,married,6428,18966,4,yes,18,3,1,1,12,2,3,13,12,0,0,no
29,travel_frequently,1106,sales,21,3,marketing,1,female,43,4,1,manager,4,divorced,3712,12351,4,yes,14,4,3,2,4,0,4,5,2,0,7,yes
28,travel_frequently,825,research_&_development,3,4,medical,2,female,38,3,1,research_scientist,2,married,2290,20198,4,yes,22,3,2,1,7,2,2,8,5,6,2,yes
22,travel_frequently,1284,research_&_development,5,3,life_sciences,2,female,63,4,1,manufacturing_director,2,married,13001,15477,2,no,19,4,3,1,3,3,3,3,1,6,1,no
44,travel_rarely,966,sales,11,5,medical,2,female,95,4,1,sales_representative,4,divorced,10109,8872,1,yes,19,3,3,1,5,2,3,6,1,7,0,no
29,travel_rarely,521,sales,7,3,life_sciences,4,male,54,2,3,sales_executive,1,married,10410,2264,2,yes,17,3,2,0,0,4,2,0,0,0,4,yes
34,travel_frequently,1305,research_&_development,1,4,other,1,female,77,2,3,research_director,3,divorced,6887,10685,0,no,18,3,1,1,8,3,3,9,8,0,0,yes
23,travel_rarely,921,sales,4,4,life_sciences,3,male,85,3,2,sales_representative,1,married,1418,17339,3,yes,15,3,3,1,0,0,3,0,0,8,6,yes
50,travel_frequently,1495,research_&_development,1,3,life_sciences,3,female,90,4,4,laboratory_technician,4,single,13916,13878,1,yes,18,3,1,1,11,4,2,13,11,9,5,no
22,travel_rarely,220,sales,1,3,life_sciences,2,female,89,2,1,sales_representative,4,single,9295,16160,3,yes,13,4,1,2,12,6,2,13,10,0,1,no
45,travel_rarely,676,research_&_development,1,2,life_sciences,4,female,113,3,4,healthcare_representative,4,married,7698,26908,3,no,11,4,4,1,1,3,3,1,0,3,2,no
31,travel_frequently,981,sales,1,4,marketing,3,male,56,4,4,manager,1,single,5803,19818,4,no,17,3,2,0,2,2,2,2,2,0,4,yes
22,travel_rarely,1124,research_&_development,3,3,life_sciences,4,male,91,4,2,research_director,1,single,1141,26560,3,no,17,3,3,1,4,2,3,5,1,5,12,no
50,travel_frequently,897,research_&_development,7,3,life_sciences,1,male,51,3,1,manufacturing_director,3,married,10937,6509,6,no,11,3,2,1,6,1,2,7,5,0,2,no
58,travel_frequently,1476,research_&_development,25,1,medical,1,male,89,3,3,healthcare_representative,2,married,3957,13907,1,yes,17,4,4,1,2,3,2,2,2,4,17,no
36,travel_rarely,1605,research_&_development,7,3,life_sciences,1,male,38,2,2,research_director,3,married,8707,8714,1,yes,16,3,2,0,6,0,2,7,4,0,1,no
39,travel_rarely,651,research_&_development,12,3,life_sciences,2,female,108,4,3,research_scientist,3,single,10373,15871,5,no,19,3,2,1,2,3,3,2,0,1,2,yes
22,travel_rarely,1115,sales,4,3,technical_degree,3,male,106,4,1,manager,1,married,8974,10016,4,yes,14,3,3,1,0,2,2,0,0,0,0,no
19,non-travel,1342,research_&_development,13,3,marketing,4,male,47,4,2,research_scientist,4,married,8514,23332,2,no,11,3,4,1,0,3,2,0,0,1,3,no
47,travel_frequently,1491,research_&_development,9,2,technical_degree,2,male,99,4,2,laboratory_technician,4,divorced,11908,4183,5,yes,13,3,4,2,0,3,3,0,0,1,3,yes
56,travel_rarely,907,research_&_development,6,3,technical_degree,4,male,44,1,1,research_director,4,married,5032,2327,2,no,13,3,2,0,10,2,3,12,10,2,7,no
21,travel_rarely,1316,research_&_development,1,3,marketing,3,female,70,3,2,research_scientist,3,divorced,7728,19033,1,no,14,3,4,0,22,3,2,27,19,0,17,yes
50,travel_rarely,406,sales,3,2,life_sciences,3,male,70,3,1,manager,2,married,7235,12240,3,yes,15,3,4,1,3,3,3,3,0,2,17,no
30,travel_rarely,1309,sales,8,3,marketing,2,female,54,3,2,manager,2,married,1224,23249,3,yes,14,3,4,3,5,4,2,5,4,0,1,no
37,travel_rarely,732,research_&_development,5,3,technical_degree,1,female,109,2,4,manufacturing_director,1,single,7913,5827,3,no,16,3,4,0,1,3,3,1,0,0,1,no
24,travel_rarely,1554,research_&_development,21,5,technical_degree,4,female,104,2,2,research_scientist,2,married,11777,5369,1,yes,11,3,3,0,5,3,3,6,5,2,1,no
32,travel_frequently,820,research_&_development,2,1,medical,1,male,85,4,3,research_director,4,married,12954,17172,4,no,16,3,4,2,1,4,2,1,0,0,0,no
40,travel_rarely,667,research_&_development,1,1,life_sciences,4,female,95,3,1,healthcare_representative,1,married,13868,23481,1,no,11,3,3,2,6,4,2,7,6,10,0,no
